MM,AM,BM,CM,MA,AA,BA,CA,MB,AB,BB,CB,MC,AC,BC,CC,DifA,DifB,DifC,DegA,DegB,DegC
0,0,0,0,-1.038657188,7.258998191,0,-7.978651217,-3.109758546,5.93605364,0,-7.012252705,-8.2482267,-1.9235102,8.271412169,-5.681522825,0.03514984021,0.007828733234,0.08263737003,0.06280877306,0.08217428201,0.03019655731
0,0,0,0,-1.011019283,8.842180328,0,-9.39429202,-3.079766339,4.489010597,0,-5.146991452,-9.959651412,1.789930119,9.569418108,-6.141708736,0.0213008973,0.02303765764,0.08392679806,0.06214095949,0.05115049073,0.04002347128
0,0,0,0,-1.038657188,7.258998191,0,-8.070804831,-3.490666512,5.93605364,0,-6.653288276,-7.707281003,-2.424220502,8.886601842,-5.865521348,0.03560961525,0.01181795779,0.08296359647,0.06361450681,0.08217428201,0.03303943555
0,0,0,0,-6.767230405,0.8913894706,-3.876746761,8.355357476,3.606925954,0.1962778758,2.625615692,-2.012068789,-7.374891678,0,2.067300763,-2.928015159,0.00355249466,0.004733792472,0.07878736209,0.1094468305,0.07004287265,0.07326507441
0,0,0,0,-9.95273174,0.4392305701,-0.3935923457,0.8404069006,0,8.739256385,-3.90086238,9.503681521,7.853009882,0,-4.010251486,7.87906918,0.002117067855,0.09977535701,0.07860698852,0.08364116978,0.03454857292,0.04542369434
0,0,0,0,0,2.856587183,-9.160667936,2.469677684,9.933998293,-1.5392117,0.1600859473,0,5.630375628,-4.420552022,2.349175424,0.6938306516,0.01653352387,0.03749046711,0.03321889704,0.1348510164,0.08696987163,0.06089341747
0,0,0,0,0,5.594133385,-8.656111728,3.919715859,8.958528803,-2.175860719,0.1995102954,0,0,-5.71121279,7.245367119,0,0.001372726616,0.05659798415,0.06328821593,0.1154466058,0.07407812657,0.07196058934
0,0,0,0,-9.119974403,3.994427352,-7.738133053,4.029089217,9.492385053,-1.882784014,0.1995102954,0,0,-6.162157679,3.060165353,1.286589492,0.00267422514,0.01593525654,0.01236782264,0.07845754397,0.07407812657,0.06811065749
0,0,0,0,0,6.165029088,-9.695896176,3.672641696,8.611525834,-0.5819783061,0.1742490975,0,0,-6.336448842,6.817761433,0,0.001737586592,0.05337806282,0.0009013487109,0.09758458721,0.05925513591,0.06499944575
0,0,0,0,-2.238884771,3.525957236,-9.809510021,2.849560449,9.933998293,-0.9345154134,0.1758588332,0,0,0,2.844345932,0.6938306516,0.01170394176,0.02052547075,0.01460222555,0.1348510164,0.08746084041,0.06089341747
0,0,0,0,0,4.492219608,-8.318062457,4.068941918,8.638531446,-0.5819783061,0.1742490975,0,0,-4.865501156,6.781387926,0,0.002901791159,0.02399304208,0.02079461321,0.09244440758,0.05187720466,0.07115169612
0,0,0,0,-0.4505648485,0.4650371709,-8.892248202,9.79135006,4.518507899,-1.021839042,1.881368916,0,4.857791272,0,8.44630959,-9.377173964,0.0214501351,0.0002302874628,0.09965073663,0.1007048437,0.1135343047,0.0153114026
0,0,0,0,-9.481062034,0,-3.876746761,8.233806714,3.431349411,-0.6619098813,2.516990686,-1.803657692,-7.54871313,0,2.068233608,-2.911733694,0.03490547503,0.00299673432,0.005992925137,0.1144231599,0.06883090846,0.02433730038
0,0,0,0,-9.222023615,0.4392305701,-0.3935923457,0.8404069006,0,8.668834729,-3.858623585,9.384277182,4.97242684,0,-4.042967861,7.914316383,0.005228185746,0.03108112357,0.07125215639,0.08707121406,0.0343511569,0.04542369434
0,0,0,0,-9.830357574,0.4392305701,-0.3935923457,0.8404069006,0,0,-3.858623585,9.384277182,4.97242684,-0.5003085123,-4.042967861,7.914316383,0.008556279133,0.04728982604,0.07269565143,0.09485734181,0.0343511569,0.04542369434
0,0,0,0,-9.745124984,0.4392305701,-0.3935923457,0.8404069006,-0.9548910797,4.583774458,-3.892226363,9.384277182,4.939610307,0,-4.014026498,7.87906918,0.005330847244,0.05177779562,0.02290856439,0.089935619,0.0343511569,0.04542369434
0,0,0,0,-9.672921802,0.4359905139,-0.3878509861,0.8380439639,-8.399615011,0,-4.580016721,9.737195356,0,0,-4.609517069,7.958144241,0.0002512326398,0.09272248869,0.05621752552,0.0974646784,0.03395290328,0.04509559881
0,0,0,0,-9.672921802,0.4359905139,-0.3878509861,0.8380439639,-8.503511283,5.245420266,-4.580016721,9.737195356,0,0,-4.609517069,7.958144241,0.0005915609649,0.03501595783,0.03691705219,0.0974646784,0.03395290328,0.04509559881
0,0,0,0,-9.703058997,0.4341493471,-0.391730531,0.8404069006,-4.571083008,0,-1.464701267,9.380468755,7.738751227,-1.088179102,-4.017866775,7.858770759,0.002203545506,0.08964262164,0.0103853793,0.09765031085,0.03401828833,0.04527947875
0,0,0,0,-9.696832548,0.4359905139,-0.3878509861,0.8380439639,-8.399615011,0,-4.580016721,9.737195356,0,0,-4.609517069,8.0105093,0.0002512326398,0.09272248869,0.03086862558,0.101754224,0.03395290328,0.04509559881
0,0,0,0,-9.608825352,0.4359905139,-0.3878509861,0.8380439639,-8.399615011,0,-4.580016721,9.737195356,0,0,-4.609517069,8.0105093,0.0002512326398,0.09272248869,0.0312887684,0.101754224,0.03395290328,0.04509559881
0,0,0,0,-1.058755663,7.096181914,0,-8.276030372,0,4.916748273,-9.311730677,0,-9.473387711,0,8.531624393,-6.762153001,0.01261267914,0.02964585194,0.045205969,0.06188256405,0.06987621753,0.03610014967
0,0,0,0,-1.053653893,7.096181914,0,-8.276030372,0,4.936730477,-9.382019025,0,-9.23262067,0,8.531624393,-6.91838189,0.02365813502,0.04087120309,0.0998324726,0.06188256405,0.05544033079,0.03988147019
0,0,0,0,-1.053653893,8.842180328,-0.7668798233,-9.39429202,-3.257769058,4.489010597,0,-5.251514201,-9.892313175,0,9.804601561,-8.878389818,0.01733990967,0.09664300134,0.08158477735,0.06214095949,0.05115049073,0.04132984562
0,0,0,0,-1.053653893,7.096181914,0,-8.827617823,-3.395570767,4.936730477,-9.922126501,0,-9.23262067,0,8.946102925,-6.91838189,0.02202852103,0.01947947786,0.09873936846,0.06188256405,0.06723937843,0.03963542218
0,0,0,0,-1.069173207,7.258998191,0,-8.314138524,-4.173903062,5.315262707,0,0,-7.932408758,-3.4162255,9.564124379,-9.738970501,0.02258814223,0.01012354963,0.08162271864,0.06188256405,0.07335324892,0.03370723708
0,0,0,0,-1.058755663,7.096181914,0,-8.276030372,-0.3314127333,5.012420033,-9.395897118,0,-9.23262067,0,8.531624393,-7.06789817,0.02337752003,0.09396667555,0.09707257918,0.06188256405,0.0607954387,0.03899678649
0,0,0,0,0,0,0,4.34372638,8.961912485,1.398510824,0.5113229073,-7.915045759,9.147008759,0,-0.2501625077,0,0.06993132995,0.00745190746,0.08797080517,0.03836077037,0.05638933747,0.04932586105
0,0,0,0,-9.687915878,0,9.230694822,4.728150338,3.831370636,-1.736882139,0.5633604553,3.409182753,-9.920743281,0.3295887471,0,0,0.0007419051116,0.0007975116408,0.09986184669,0.02690815672,0.04038555569,0.05442140065
0,0,0,0,-6.982252558,0,8.252775055,3.545071887,0,-1.736882139,0.5624167151,3.409182753,0,0.3295887471,0,-0.0003872949744,0.001418112245,0.004967263378,0.09626325132,0.02690815672,0.04097176447,0.05442140065
0,0,0,0,0,0,0.1507688136,5.236214154,0,1.451771377,0.4203323123,-7.679750507,8.528912381,0,-0.2902206361,0,0.06556865356,0.003464588821,0.03978837485,0.04155369139,0.05738966807,0.04217153894
0,0,0,0,0,0,5.493556518,7.134250913,0,-1.736882139,0.5624167151,3.409182753,0,0.3295887471,0,0,0.000172361138,0.0004213052568,0.0994349603,0.02690815672,0.04118728328,0.05442140065
0,0,0,0,-5.095856734,0,0,4.945240435,-6.721026385,2.176415305,-6.811193396,0,-1.275106198,-3.461749529,-6.979473968,8.912513521,0.06765350664,0.08467849602,0.01535202694,0.04641462403,0.06755186547,0.05611757778
0,0,0,0,-4.730058655,0,0,4.910381418,-7.717718677,2.707495588,-7.40895914,0,-1.275106198,-3.461749529,-6.653287435,8.747665027,0.03399107267,0.06022430848,0.005288210988,0.04373197497,0.07667300086,0.05611757778
0,0,0,0,-5.509275346,0,0,5.48428689,0,-8.107773143,-2.774646086,4.69988848,-1.694193179,-9.822425803,7.094793235,9.754569058,0.09586613799,0.007252598416,0.03120520991,0.1135582235,0.1259253178,0.04924834766
0,0,0,0,-3.249993765,0,-6.646581924,2.822760812,8.533544538,3.871742525,-6.954100862,0,1.173338591,-5.274538336,-1.647148876,4.21066263,0.08318769513,0.09918996396,0.005155929829,0.0951752285,0.01783793553,0.04744183469
0,0,0,0,-5.543805032,0,-5.440550402,5.213245828,-7.663494282,1.572944445,-4.938287303,0,-1.275106198,-3.461749529,-9.397956356,8.965952312,0.06944886705,0.0289472348,0.01556180357,0.04005327229,0.06399727577,0.05732208154
0,0,0,0,0,-2.367147339,5.037661289,0.5676491418,9.705466637,0,0,-0.005572242914,0,7.133125963,-7.231747155,0,0.0624329525,0.07245243756,0.002959079018,0.1138835876,0.04282233831,0.1029411723
0,0,0,0,0,0,3.539877147,7.042541635,2.921045573,-1.736882139,0.5633604553,3.409182753,-9.431163709,0.3295887471,0,0,0.0002944024982,0.003666526354,0.09754823508,0.02690815672,0.03998423454,0.05442140065
0,0,0,0,-0.7003080308,-1.939054969,4.288799351,1.850549541,9.538767223,0,0,0,6.06211334,8.010176274,-8.790258371,0,0.0012743964,0.06096139561,0.0006905684463,0.09825537046,0.03888528021,0.08234016252
0,0,0,0,-9.759099385,-8.979262965,0,5.735058493,0,0,-2.098033507,0.7024072425,-0.8811804486,-8.619617176,0,7.715101928,0.05234950867,0.008409804913,0.01869526097,0.04302293962,0.03193570923,0.07210964226
0,0,0,0,0,-0.5760239048,8.305173641,9.915719547,0,-1.736882139,0.5624167151,3.409182753,0,0.3295887471,0,0,0.0000497025089,0.0002819528513,0.09810902049,0.02690815672,0.04118728328,0.05442140065
0,0,0,0,0,-0.3940559687,0,6.473368101,0,1.561395471,1.672918432,-8.563325426,8.890024812,0,-0.6296406931,0,0.06141543323,0.007354231319,0.05164109407,0.03121488526,0.07914518836,0.03976098892
0,0,0,0,0,-0.736789729,8.730212382,9.830094678,0,-1.736882139,0.5624167151,3.409182753,0,0.3295887471,0,0,0.001567631907,0.000817602728,0.08602337734,0.02690815672,0.04155680752,0.05442140065
0,0,0,0,-6.762563674,-1.302045948,5.251223881,0,6.866029298,-3.291090275,5.264933585,-4.777001923,-3.16856733,-8.968115639,7.301848827,0,0.004930120336,0.06625466352,0.008545609812,0.0465361867,0.03266769261,0.06501098142
0,0,0,0,-6.631370802,-1.252478055,5.227037983,0,6.93495306,-3.280320809,5.264933585,-4.805122858,-3.152487021,-8.974800827,7.310709034,0,0.002223804317,0.06372247098,0.01307074484,0.04699995561,0.03366188346,0.06576503144
0,0,0,0,-6.762563674,-1.302045948,5.251223881,0,6.866029298,-3.291090275,5.264933585,-4.777001923,-3.16856733,-8.954765985,7.301848827,0,0.003260721415,0.06445810513,0.008642396997,0.0465361867,0.03277607681,0.06501098142
0,0,0,0,-6.750265137,-3.702451353,5.14335166,-5.369884094,6.440962693,0,2.360039173,-2.309148976,7.297830339,8.976495381,-0.807662296,-0.2102835674,0.002090388746,0.004168229849,0.008304610893,0.03561029704,0.06456062213,0.1084823912
0,0,0,0,-9.479631015,-6.382921345,0,5.068720201,9.817653126,0,-6.855675284,0,-0.875973021,-8.687244986,0.05893628584,7.543213086,0.09918112251,0.04938761534,0.02623005518,0.05182981911,0.01903797974,0.07086876338
0,0,0,0,-4.857428139,-2.332567958,0,6.892725695,0,9.144350067,-3.886479286,-8.242676188,-1.326424621,-3.471379447,-4.311261636,8.658892976,0.02699377142,0.02701418461,0.01467321192,0.04305551799,0.07230076366,0.05610198031
0,0,0,0,-9.709134413,-5.316778664,0,5.599596962,6.504629647,-3.801883316,1.582155524,2.228582789,-9.59611411,3.825829271,1.190112718,-3.321006377,0.03486212027,0.008340612572,0.01006239979,0.09651557821,0.09167867218,0.1150619102
0,0,0,0,-6.006213162,-5.237852252,0,6.113110366,7.189281874,-1.055211434,1.753739236,0,-9.9478862,3.270322135,1.214547429,-3.172680218,0.01327799117,0.0005603188108,0.02861930302,0.07137025013,0.1044853139,0.1266947917
0,0,0,0,-9.833215434,-6.382921345,0,5.068720201,0,0,0,7.06110139,-0.875973021,-8.687244986,0.05893628584,7.543213086,0.08757825208,0.02168987175,0.02740159413,0.047046195,0.04108650571,0.07086876338
0,0,0,0,-4.694847667,-2.204619599,0,7.04071459,0,9.344691653,-4.217544415,-8.612730378,-1.326424621,-3.407304216,-4.161408486,8.679935867,0.04355661832,0.0425713581,0.02174411251,0.0429367131,0.07574551038,0.05632947189
0,0,0,0,-9.742177829,-6.361680314,0,5.380975121,-1.238729457,0,0,0,-0.875973021,-8.29123148,0.4207722413,7.741727471,0.072467014,0.08497869205,0.02725842986,0.04087859713,0.1121174232,0.0713075034
0,0,0,0,-9.869379816,-8.110012465,0,5.644765439,0,0,0,0,-0.8811804486,-8.528970776,0,7.715101928,0.05999777239,0.02530931818,0.0235094788,0.04389977234,0.03438459896,0.07438039563
0,0,0,0,-4.694847667,-2.205622136,0,7.816422425,-9.583092076,2.586480923,0,0,-1.326424621,-3.461749529,-4.336206913,8.679935867,0.03839349745,0.08715717694,0.02435615617,0.0429367131,0.09588005355,0.05632947189
0,0,0,0,-4.857428139,-2.332567958,0,6.892725695,0,9.144350067,-3.62192104,-7.707604307,-1.326424621,-3.383649508,-4.43693764,8.705266758,0.02957006882,0.03055257597,0.01467321192,0.04317859519,0.07230076366,0.05610198031
0,0,0,0,-9.742177829,-6.361680314,0,5.380975121,-6.465782837,0,0,9.67480526,-0.875973021,-8.481496994,0,7.741727471,0.06514089072,0.0558668728,0.02146865878,0.0378450639,0.0485590601,0.06996613266
0,0,0,0,0,-0.4662448371,-0.4077424946,8.008519733,4.947968009,1.491765065,0.9814134223,-8.183152077,8.21300471,0,-0.9289220635,0,0.007615804227,0.004308499341,0.03290889757,0.03097917881,0.1068660569,0.03009122931
0,0,0,0,-9.888135141,-8.833272043,0,5.72390789,0,0,-4.707127622,8.246138114,-0.8811804486,-8.903427982,0,7.715101928,0.07716637194,0.05292248666,0.02727207829,0.04591995491,0.02622706528,0.07297861867
0,0,0,0,0,-3.04616747,-5.347361757,4.645611971,7.211140506,-4.567802436,2.045100152,0.341360541,9.757273032,0,2.856146263,0.4898518366,0.006541260036,0.0312908593,0.004722408043,0.07715840926,0.05039061913,0.06998715009
0,0,0,0,-9.044181567,-9.989851402,-0.1784744511,5.237914263,8.876614337,0,0,0,-0.8811804486,-9.021272597,0,7.715101928,0.08868964733,0.06546399739,0.02207991809,0.04148179139,0.04238274976,0.07127102657
0,0,0,0,-7.716097916,-3.512138359,-2.981744813,5.700140751,0,9.778081296,-7.972406904,0,-0.9375097145,-6.700830437,0,7.606077418,0.049431832,0.06764508363,0.0220376766,0.05321756722,0.1358070719,0.0742078719
0,0,0,0,-4.584426062,-2.220194606,-4.054637631,7.816422425,-7.717718677,2.707495588,-5.799919372,0,-1.263689992,-3.461749529,-6.878462829,8.747665027,0.0443164066,0.08835697127,0.01710915165,0.04373197497,0.07667300086,0.05611757778
0,0,0,0,-8.043971191,-3.512138359,-4.016772717,5.700140751,0,7.016273356,-5.568729895,-3.155690237,-0.914036276,-6.567332008,0,7.606077418,0.04905716788,0.03164556237,0.02774514251,0.05194805198,0.1079176716,0.0742078719
0,0,0,0,-7.221115124,-3.643805033,-1.334299571,4.757515237,-7.889077875,0,0,8.259039937,-0.9375097145,-6.700830437,0,7.411460036,0.06157693408,0.06241059869,0.02875293266,0.05321756722,0.1384607127,0.0742078719
0,0,0,0,-0.289056948,-7.14896968,0.821942559,2.782077753,-7.470761463,0.9766753318,0.2476557793,0,9.141469728,-3.467546061,0,1.802391763,0.03915413731,0.01197303347,0.005588081837,0.03862437149,0.114881859,0.0505902704
0,0,0,0,0,9.924932836,0,-8.704495657,-7.587307726,0,0,0.5151573591,0,5.279896297,6.516771344,-5.749339486,0.0005303426978,0.01701924656,0.09659835751,0.0433452945,0.1051857959,0.04323887266
0,0,0,0,9.997422698,1.972168046,2.007972872,-0.5418997105,-7.595878736,0.2664778327,0.3903561867,0,0,3.951455734,0,0,0.003024535738,0.02320049268,0.04641500783,0.03975062433,0.1055163961,0.05400939276
0,0,0,0,9.817062884,1.717315897,0,-0.4274975249,-8.619377165,0.2727934284,0.2483046562,0,-9.091548477,5.809722676,0,0,0.001057799059,0.00005234480456,0.007816220442,0.03522091037,0.108017808,0.0875779899
0,0,0,0,7.686954588,0,0,3.242715107,-6.368372596,0,0,5.31869099,1.660865502,-0.3245209611,-8.045493838,8.530872768,0.08245525774,0.007700754975,0.0164411087,0.02974509595,0.0642583256,0.0424908139
0,0,0,0,3.734228908,6.989519299,0,-8.426040739,-9.691122993,0,0.09585452143,2.152606893,-6.77222411,2.510291527,2.396642647,-3.44103663,0.008873930004,0.0008303476447,0.04008849474,0.1063531084,0.08824166339,0.04186773949
0,0,0,0,9.791464322,1.854455024,-6.278585791,0,-4.805311,0.5696821486,-3.400463783,3.950086237,6.932131013,0,0,0,0.007608459462,0.06000475435,0.07440844456,0.08970802911,0.08818040278,0.06731719576
0,0,0,0,8.752913502,1.611534341,-2.932928404,0,-7.27744136,0.8553497272,-5.04259127,3.844947381,6.854853834,0,0,0,0.00004010865097,0.01059613852,0.08505243745,0.09154233305,0.1217197916,0.03328919857
0,0,0,0,9.279737259,1.814925265,-5.488743173,0,-2.885049231,0.6782604748,-2.815821429,4.10866805,6.559671228,0,0,0,0.00664894916,0.06411762827,0.0278693638,0.06408872686,0.115004821,0.05825226855
0,0,0,0,9.871648145,2.034276183,-1.514477142,-0.5405366423,-7.138914325,0.2703802824,0.3723630589,0,3.311641846,3.646216515,0,0,0.005772020758,0.01027689947,0.004279966625,0.04167236335,0.1180533086,0.081652294
0,0,0,0,9.988757795,1.806945454,-2.703646298,-0.5123099968,-7.677226394,0.2664778327,0.3640151855,0,0,3.374302946,0,0,0.003545633721,0.02639598562,0.03709293572,0.03927864789,0.1010753102,0.0565098113
0,0,0,0,9.461797711,1.718890829,0,-0.4274975249,-9.1277643,0.2727934284,0.2874015811,0,-9.964808005,5.128413337,0,0,0.001290281518,0.009176026274,0.08317269488,0.03487571736,0.1066673306,0.0652727004
0,0,0,0,7.610786767,0,0,1.492014097,-6.339515938,0,0,5.361351418,1.602054569,-0.3245209611,-8.045493838,8.530872768,0.09655944969,0.01172547985,0.02229168036,0.03057618856,0.06293468401,0.04635531678
0,0,0,0,7.877130354,0,0,2.593313477,-7.923782806,0,0,5.31869099,1.973643184,-0.3245209611,-8.027743209,8.544808716,0.0330582538,0.06690014679,0.05189823985,0.02957228039,0.06492553316,0.04220452509
0,0,0,0,5.415037738,0,0,1.015757441,-6.467688485,0,0,5.361351418,0,-0.3245209611,-7.966073492,8.582436708,0.0536531962,0.02700895804,0.0110165511,0.02846258804,0.06347460753,0.04723101675
0,0,0,0,7.610786767,0,0,3.242715107,-6.197105904,0,-0.1317102736,5.31869099,1.602054569,-0.3245209611,-8.045493838,8.530872768,0.08906709119,0.005315337201,0.01172385227,0.03137298714,0.06159157704,0.04304872868
0,0,0,0,5.639089814,0,0,0,-6.670070259,0,0,5.455304036,0,-0.3460545813,-6.106655893,7.584198527,0.04574844903,0.02704230316,0.01721543898,0.0494096217,0.07912620968,0.06563842907
0,0,0,0,5.082490773,0,0,0,-6.854557955,0,0,4.756890177,0,-0.2298174378,-4.621436105,6.464734933,0.0853353148,0.02516966147,0.01235046702,0.0387946472,0.05740364621,0.06164494944
0,0,0,0,9.611740636,0,-1.183236363,0,0,-9.573988261,3.607015148,4.565570195,6.48961954,0,-2.381115976,1.677376419,0.08941017166,0.0050763112,0.05569000325,0.04834299581,0.0879432908,0.07349087023
0,0,0,0,9.222346729,0,-1.456579994,0,0,-9.73108643,2.214830126,3.709818181,7.517316846,0,-4.246185013,1.677376419,0.03573670532,0.008667553229,0.06358741042,0.04153779596,0.07950266003,0.07891662916
0,0,0,0,9.232675672,0,-0.358811134,0,0,-9.734890355,6.398793573,3.553046795,5.996948389,0,-9.527289545,1.670770414,0.01498969587,0.004663215869,0.01235008935,0.04758573265,0.08938247636,0.07504138403
0,0,0,0,2.35092085,-0.7056338781,1.558724928,0,0,-2.021202418,7.162845357,-5.107778082,-8.939054566,0,6.70948404,-3.774404951,0.04093198559,0.01543181689,0.05587888964,0.05362889556,0.03759244116,0.0389000562
0,0,0,0,2.210565469,-0.8997822812,0,0,0,-2.443454697,7.070038121,-5.190267247,-8.867575583,0,6.600425386,-3.937550746,0.002878428506,0.03192397828,0.07931052438,0.04861439118,0.03748008684,0.03267563681
0,0,0,0,0,9.205214839,0,-8.901839068,-7.57949395,0,0,0.5151573591,-5.134336472,6.319235647,8.882352773,-5.78813368,0.004056311076,0.001395913109,0.09060046688,0.03557504401,0.1166651941,0.04647478455
0,0,0,0,-3.34149572,3.577499664,-9.293570456,7.456847166,-7.786752083,4.351212877,-1.36990813,0,-1.079695499,6.030655595,0,-6.625481751,0.03153339694,0.04733819859,0.01046173118,0.03539358312,0.06658301279,0.02475903186
0,0,0,0,-5.437504612,0,6.14036902,0,0,-8.458226483,9.632054494,-0.8276273317,6.868179,0,-7.781899868,0,0.01939397151,0.007214248637,0.00261905224,0.05718661209,0.05398599215,0.1178362147
0,0,0,0,-5.040619719,0,6.794004651,0,0,-7.621831869,9.797228737,-0.7355904737,6.110645453,0,-2.29769653,0,0.03247442411,0.01509831103,0.02951102153,0.07481391547,0.05016918605,0.08579756971
0,0,0,0,-5.040619719,0,6.794004651,0,0,-7.621831869,9.797228737,-0.7355904737,6.110645453,0,-1.32334133,0,0.0330086242,0.01509831103,0.07154961686,0.07481391547,0.04691570324,0.08579756971
0,0,0,0,-5.66925517,0,6.582382958,0,0,-8.310224417,9.87378122,-0.5407412552,6.313047437,0,0.8766505995,0,0.01927799245,0.01369117146,0.09430113251,0.05731978178,0.05051786903,0.09402216452
0,0,0,0,-5.52612397,-0.5818814448,6.485383232,0,0,-7.448074185,9.846887125,-0.7355904737,6.257565373,0,-9.834772566,0,0.06497180852,0.03441819918,0.09917870837,0.05603159805,0.05212479397,0.06083387671
0,0,0,0,-8.818937161,-1.072111907,0,1.159882314,0,0,8.005906802,-7.596296935,-5.492968183,0.4950714247,6.570697967,-7.428214172,0.02371936625,0.01286884512,0.09133709951,0.0814312905,0.04310346621,0.03428258957
0,0,0,0,-3.810430091,-2.396741697,0,0.9630590024,0,0,8.911744153,-9.148093535,-5.733379923,-2.48685057,6.787689076,-7.777079604,0.002710927145,0.001151939809,0.0797248057,0.07116548388,0.04824754755,0.03428258957
0,0,0,0,-5.794536807,-1.072111907,0,0.8239403031,-0.6432986371,0,8.005906802,-7.871334668,-9.137618701,0.4950714247,6.570697967,-6.949983913,0.004899567066,0.001111983812,0.09007563313,0.03236802931,0.03928987876,0.03428258957
0,0,0,0,2.375002204,6.012177165,-6.974279777,-2.147562729,-6.12380526,0.5865864922,0,0,5.856439481,-2.077570032,0,0.370258669,0.004192296891,0.02867925677,0.06398342079,0.100459989,0.05889646559,0.1301482302
0,0,0,0,2.623240556,6.237368468,-7.315345064,-1.962607406,-5.967695829,0.6017192458,-0.1971612211,0,5.912149011,-3.460952364,0,0.2945041556,0.003781804235,0.0900532503,0.09782940665,0.09108305149,0.0488452921,0.1382029736
0,0,0,0,-9.888135141,-8.449352248,0,5.509199947,0,9.202002922,-5.994832454,0,-0.8811804486,-8.903427982,0,7.816949665,0.06694331953,0.01408683853,0.025065325,0.04393402435,0.01630606849,0.07295316358
0,0,0,0,-7.365730114,-5.223070461,0,6.422376739,8.691998904,0,1.512588695,-0.6880527689,-8.185565238,3.182272045,1.264691897,-3.359494811,0.002350306137,0.01008787942,0.02814702868,0.1263961496,0.1211326589,0.05956983169
0,0,0,0,-9.500178386,-6.960032339,0,5.068720201,0,0,0,0,-0.875973021,-8.687244986,0,7.576598676,0.08757825208,0.05615923556,0.02740159413,0.047046195,0.05703025521,0.07086876338
0,0,0,0,-9.031796194,-9.445268657,0,5.017516474,0,0,-7.855213718,0,-0.8811804486,-8.757668701,0,7.552718348,0.08970317404,0.02476790955,0.02838268715,0.04253232495,0.03157819527,0.07127102657
0,0,0,0,-7.942680329,-3.512138359,-2.981744813,5.700140751,0,9.606280042,-8.264089572,0,-0.9375097145,-6.567332008,0,7.606077418,0.06195124998,0.008602964717,0.02445918603,0.05394813998,0.1358070719,0.0742078719
0,0,0,0,-2.012445723,3.883895516,-7.890750048,6.670026092,-7.558622602,0.5876860403,0.1521953899,6.744535221,-0.9825364852,0.6231442507,-2.035432099,5.539043085,0.02842081023,0.05576196673,0.03754015257,0.07986499113,0.07491386563,0.05797312639
0,0,0,0,-2.870211233,3.879026857,-9.482412167,6.902991064,-7.238885072,0,0,6.80348928,-1.003396638,0.4748004221,-1.948653493,5.640634108,0.03943329829,0.05743752439,0.01922949989,0.04000806415,0.06510365508,0.0584979592
0,0,0,0,-1.239312437,3.845031155,-9.198920215,7.683292443,-6.79836842,0,0,6.020708825,-0.8862266749,3.934835366,-2.064119047,0,0.04737509254,0.0750271239,0.007770751393,0.06360395615,0.05895999347,0.06292280522
0,0,0,0,-3.37792887,3.909375917,-9.298015076,7.961260705,-9.940950063,4.9676234,-1.461587489,0,0,5.900027174,0,-7.218386182,0.002812041861,0.01941737071,0.01396629638,0.02802172531,0.07474065555,0.04917302394
0,0,0,0,-1.777816624,3.696433836,-7.386824237,7.378765592,-5.921541853,0,0,6.530704895,-1.045225572,0.7281253612,-2.920859313,5.76587278,0.02481947999,0.02633274789,0.006050140916,0.06480427743,0.05327970035,0.06472523508
0,0,0,0,0,-7.137308409,2.584412655,2.782077753,-9.515731422,0.9766753318,0.2476557793,-0.008339327074,8.89810902,-3.401386964,1.940243697,1.802391763,0.08041963582,0.0000238495345,0.01296085016,0.05325951478,0.114881859,0.04927543872
0,0,0,0,-0.9441518977,4.668177672,-7.045161821,5.52421754,-3.218274989,1.163586662,0,9.211217054,-6.352564646,2.200746324,-1.74368988,0,0.04164019011,0.07671917185,0.01677209046,0.03828217907,0.09077237201,0.05057244905
0,0,0,0,-0.9020735541,4.668177672,-6.979916834,5.232714061,-4.045419157,1.288431112,0,8.703636034,-6.286689781,2.464858327,-0.5505682093,-1.156128032,0.03188287791,0.09283081088,0.04919713894,0.03767561657,0.09225660792,0.0446948756
0,0,0,0,-0.9020735541,4.668177672,-6.979916834,5.232714061,-3.890908264,1.288431112,0,8.703636034,-6.286689781,2.464858327,-0.581626832,-1.324340544,0.03146139487,0.08290601982,0.00351295004,0.03827842137,0.09225660792,0.03865368725
0,0,0,0,-0.7983238148,4.633077404,-8.297461124,4.920199427,-6.539685741,1.251420255,0,8.054215648,-3.784207031,2.551150402,-1.06946015,0,0.01764188627,0.04341996165,0.0153403648,0.04521352351,0.08359049458,0.04902436075
0,0,0,0,9.550356176,0.2639020978,0.06988220504,3.521551195,-9.049243384,8.575525245,0,-9.092702096,9.264089949,1.586632548,-4.603941134,-0.8887618665,0.04860175067,0.004746711639,0.004194626286,0.09461335499,0.1142366962,0.1039507212
0,0,0,0,9.595014651,0.2639020978,0.06988220504,6.143546413,-6.733501829,8.491171341,0,-9.466873694,8.421751445,0,-9.702333273,3.157464689,0.005873746754,0.01209861538,0.06406077594,0.09461335499,0.1168766837,0.05248461807
0,0,0,0,8.780505552,0.2349673369,0.08252454987,4.235197094,-7.235018107,5.725784387,0,-6.526901868,6.449516274,1.621304136,-8.873611293,0,0.04109809591,0.01051789378,0.06981157562,0.06948941057,0.1199405446,0.05910069081
