"","MM","AM","BM","CM","MA","AA","BA","CA","MB","AB","BB","CB","MC","AC","BC","CC"
"231",0,0,0,0,0,0,2.498843702,0,9.846130968,0,0.02795204444,0,0,7.458302339,-9.602967468,-1.267279458
"232",0,0,0,0,0,0,2.625246646,0,9.599273079,0,0,0,0,4.993049919,-6.284713345,0
"233",0,0,0,0,0,0,2.498843702,0,9.862598418,0,0.02795204444,0,0,7.906972904,-9.39187345,-2.057045249
"234",0,0,0,0,0,0,3.398408666,0,8.428290934,0,0,0,-7.951001497,4.991843621,-7.413474594,4.398539538
"235",0,0,0,0,0,0,0,7.011129486,0,4.580238009,0,-7.486703927,8.034860001,0,0,0
"236",0,0,0,0,0,-0.2799403641,8.65339147,0,9.096154533,0,0,0,0,2.603546653,-9.182917602,0
"237",0,0,0,0,0,-0.2160477188,8.65339147,0,9.096154533,0,0,0,0,2.603546653,-9.182917602,0
"238",0,0,0,0,0,-0.1079495826,3.215618992,0,9.597440323,0,0,0,0,6.790804395,-9.506315876,-1.148960559
"239",0,0,0,0,0,0,3.997263294,-4.954395516,0,0,0,3.194279703,9.136171165,0,0,0
"240",0,0,0,0,0,0,3.997263294,-4.24797817,0,0,0,3.46341148,9.188514377,0,0,0
"241",0,0,0,0,0,-0.5104015961,0,7.904139205,0,4.125884452,0,-5.397548768,8.607936219,0,0,0
"242",0,0,0,0,0,-0.5625085409,0,7.70485889,-6.313497908,4.117315262,0,-4.70552933,8.607936219,0,0,0
"243",0,0,0,0,0,0,4.088951616,0,9.488422286,0,0,0,0,6.134032922,-8.556473653,0
"244",0,0,0,0,0,0,3.719687525,0,8.947925932,0,0,0,0,7.354556215,-7.57189126,1.214170573
"245",0,0,0,0,-3.159745578,0.4330836378,3.780231101,0,8.742503002,0,0,0,0,5.204333013,-6.589281647,0
"246",0,0,0,0,0,0,4.006185956,0,9.322290088,0,0,0,0,6.787996022,-9.044054537,-0.6987937289
"247",0,0,0,0,-6.889957644,0.5350581344,6.772785391,-4.81345992,0,0,-4.824232398,9.241720577,8.521215851,0,0,0
"248",0,0,0,0,0,1.173321831,5.674439737,-4.997270806,-8.225557407,0,0,2.665141156,9.763839581,0,0,0
"249",0,0,0,0,-7.428844878,0,6.772785391,-4.81345992,0,0,-4.824232398,9.978795009,8.521215851,0,0,0
"250",0,0,0,0,-5.18077621,0,0,4.549150528,0,2.963376677,0.9198420023,-4.214434916,8.725955912,0,0,0
"251",0,0,0,0,0,0,2.625246646,0,9.735441978,0,0,0,0,5.631208853,-7.591817172,0
"252",0,0,0,0,-3.063334904,0,2.498843702,0,9.846130968,0,0,0,0,8.749488308,-9.554911373,0
"253",0,0,0,0,0,0,2.625246646,0,9.855054941,0,0.02795204444,0,0,7.29030619,-8.732231127,0
"254",0,0,0,0,0,0,2.625246646,0,9.846130968,0,0.02795204444,0,0,7.388091004,-9.597209906,0
"255",0,0,0,0,0,0,2.625246646,0,9.846130968,0,0.02795204444,0,0,7.388091004,-9.602967468,0
"256",0,0,0,0,-2.384970772,0,2.498843702,0,9.846130968,0,0.02795204444,0,0,7.458302339,-9.620036081,0
"257",0,0,0,0,-8.478099274,0,5.291148857,0,9.332888075,0,0,0,0,9.764709549,-6.827139124,-2.238977064
"258",0,0,0,0,-6.037308623,0,3.565320613,0,9.87889263,0,0,0,0,4.945841861,-4.565855045,0
"259",0,0,0,0,0,0,5.431707545,-4.325531636,0,0,-0.6749517816,3.877038888,9.445247363,0,0,0
"260",0,0,0,0,0,0,3.822485062,-4.644648969,-8.588720214,0,0,4.178171743,8.869053966,0,0,0
"261",0,0,0,0,-7.979691757,0,0,4.280709822,0,2.74446829,1.037826044,-3.853984426,8.825089379,0,0,0
"262",0,0,0,0,-9.265273256,0,0,4.536019163,0,2.74446829,1.052576484,-3.853984426,8.825089379,0,0,0
"263",0,0,0,0,-9.610643382,0,0,6.668962932,0,4.117315262,0,-4.007477962,9.044325375,0,0,0
"264",0,0,0,0,-6.076441726,0,0,7.578941056,0,4.200488085,0,-6.437095714,8.395229178,0,0,0
"265",0,0,0,0,-4.75829941,0,3.160010576,0,9.213386046,0,0,0,0,6.061481514,-9.99963232,5.212950437
"266",0,0,0,0,-7.857337882,0,3.67766476,0,9.74356892,0,0,0,0,7.809957614,-7.550688309,0
"267",0,0,0,0,-8.299027168,-0.6922369356,0,7.487080209,0,4.426959583,0,-4.223609398,9.338778714,0,0,0
"268",0,0,0,0,-9.18674604,-0.8398793665,0,8.047414949,0,4.448530511,0,-4.223609398,8.733166962,0,0,0
"269",0,0,0,0,-6.345979641,-0.9820811496,0,8.321273951,-9.750729639,4.039535781,0,-3.628759409,8.576567412,0,0,0
"270",0,0,0,0,0,1.592485025,2.90958717,-3.513847172,2.126370202,0,0,2.301091221,8.001735308,0,0,0
"271",0,0,0,0,0,2.198853107,6.399429564,-7.469251983,0,0,0,2.316404665,9.036531511,0,0,0
"272",0,0,0,0,0,3.211512816,3.063299995,-4.403635555,0,0,0,2.686929972,8.85887955,0,0,0
"273",0,0,0,0,4.870012051,0.09837012822,0,3.494707792,0,5.312139426,0,-7.776394317,8.595198181,0,0,0
"274",0,0,0,0,8.433368307,0,0,0,6.999951621,-9.876998492,0.3310954749,3.205279693,0,7.825727835,0,0
"275",0,0,0,0,7.947856238,0,0,0,0,-7.390568071,0,2.720612632,1.058645977,5.643697766,0,0
"276",0,0,0,0,7.796841675,0,0,0,-4.212783979,-5.538761803,1.40346446,2.471056038,3.105646812,4.749436609,0,0
"277",0,0,0,0,7.940998729,0,0,0,0,-7.077674162,0,4.038635489,-6.755201672,7.674737257,0,0
"278",0,0,0,0,0,1.533899711,-7.892613457,3.385131682,8.995693697,0,0,0,8.707852948,0,0.7721466359,0
"279",0,0,0,0,0,0.3762090595,-4.265108452,2.311936266,9.529302705,0,0,0,-6.192486738,0,4.171299616,0
"280",0,0,0,0,0,0,4.549156248,0,7.771806529,0,0,0,0,4.520801974,-7.48914135,0
"281",0,0,0,0,9.53420624,0,1.933577898,0,9.490605286,0,0,0,8.523255807,3.137378705,-7.141532134,0.8703983628
"282",0,0,0,0,5.875019849,0,3.107401927,0,9.459796024,0,0,0,0,6.32295988,-6.679224414,0
"283",0,0,0,0,9.979915591,0,0,0,3.822431242,3.887891854,0,0,0,-3.737407422,1.831880707,0
"284",0,0,0,0,9.128153649,0,0,0,0,3.194996322,0,0,0,-3.79786805,1.979348054,0
"285",0,0,0,0,9.914296909,0,0,0,0,8.966219111,-1.104733386,0,0,-3.191122158,1.662011054,1.133309398
"286",0,0,0,0,9.927389235,0,0,0,0,9.987543095,-1.13015529,0,-7.878148728,-3.368207463,1.868490963,0.5596222557
"287",0,0,0,0,9.37797485,0,0,0,0,8.11683466,-0.09363844025,0,-7.325852859,-1.703989813,1.663447779,0
"288",0,0,0,0,8.46555492,0,0,0,0,-9.241511851,2.796106741,2.590104359,3.20717289,3.407180452,0,0.2599596435
"289",0,0,0,0,8.050990496,0,0,0,0,-8.601339376,0,5.124142175,4.844498313,2.688131514,0,0
"290",0,0,0,0,9.979915591,0,0,0,0,4.027007289,0.1517211952,0,0,-3.674254509,1.799868743,0
"291",0,0,0,0,9.853435724,0,0,0,0,2.655743247,0,0,0,-6.476611855,3.596949897,0
"292",0,0,0,0,9.58471781,0,0,0,0,2.655743247,0,0,0,-6.902999979,3.596949897,0
"293",0,0,0,0,8.062526311,0,0,0,0,3.473919402,0,0,0,-9.975435524,3.135949011,0
"294",0,0,0,0,9.78560489,0,0,0,0,9.164921111,-1.104733386,0,0,-3.191122158,1.700246636,1.023719397
"295",0,0,0,0,9.93454796,0,0,0,0,4.06642469,0,0,0,-4.897599408,1.606198574,1.192974518
"296",0,0,0,0,8.46555492,0,0,0,0,-9.318531974,2.796106741,2.590104359,3.20717289,3.407180452,0,0.2599596435
"297",0,0,0,0,8.050990496,0,0,0,0,-9.022743831,1.209552379,4.663050366,3.932885938,2.688131514,0,0
"298",0,0,0,0,9.49276475,0,0,0,0,-8.754806626,0.9235937094,3.664295881,0,7.521059421,0,0
"299",0,0,0,0,9.66926316,0,0,0,0,3.99918235,0,0,0,-4.729850389,2.002182562,1.212209026
"300",0,0,0,0,8.075474971,0,0,0,0,4.133913866,0,0,0,-9.865039899,3.095250054,0
"301",0,0,0,0,9.40381271,0,0,0,-5.74388887,8.669120759,0,0,-3.307593228,-2.098407587,1.663447779,0
"302",0,0,0,0,9.497841204,0,0,0,-6.312473251,4.762431389,0,0,0,-1.992130802,1.301627778,0.7296330619
"303",0,0,0,0,7.87321238,0,0,0,-4.169200565,4.257913852,-0.06852492228,0,0,-9.796702786,3.50201166,0
"304",0,0,0,0,9.653546467,0,0,0,-9.175466,8.792449819,-0.1702593419,0,0,-2.150875651,1.663447779,0
"305",0,0,0,0,9.76830536,0,0,0,0,9.176014207,-1.029634972,0,0,-2.895079233,1.662011054,0.8407629707
"306",0,0,0,0,8.695245255,0,0,0,0,-9.029834336,1.008215088,3.664295881,0,9.496715794,0,0
"307",0,0,0,0,8.596023885,0,0,0,0,-8.997242624,0,3.664295881,0,9.496715794,0,0
"308",0,0,0,0,9.036675433,0,0,0,0,-9.618792039,0,3.804793155,0,9.713827343,0,0
"309",0,0,0,0,9.639138228,0,0,0,-9.357517401,-8.321962101,0,4.043784446,-4.541104067,9.891466445,0,0
"310",0,0,0,0,8.593167645,0,0,0,0,-5.868244155,0,2.751162492,0,5.36720892,0,0
"311",0,0,0,0,8.593167645,0,0,0,-3.221560626,-6.299209989,0,2.751162492,0,5.540972492,0,0
"312",0,0,0,0,7.133571217,0,-9.859517253,4.584200903,9.641824033,0,0,0,7.232947539,0,4.01870434,-0.2615115476
"313",0,0,0,0,9.198695098,0,-2.93444087,2.335702054,9.880778084,0,0,0,0,0,2.848666093,0
"314",0,0,0,0,0,0,-4.375956935,2.651489679,9.754073759,0,0,0,-7.324787006,0,4.327535874,0
"315",0,0,0,0,4.003287016,0,5.685874553,0,8.585940599,0,0,0,0,5.359500353,-9.760427421,0
"316",0,0,0,0,7.216440523,-0.3484415069,4.56125637,0,8.87736772,0,0.09944584636,0,-6.971228299,4.166688598,-9.887321447,2.819811641
"317",0,0,0,0,0,-1.849126707,6.126464957,-9.159771578,0,0,0,3.337363907,9.60147261,0,0,0
"318",0,0,0,0,0,-0.5876676215,6.200169215,-9.732141365,0,0,0,3.337363907,9.60147261,0,0,0
"319",0,0,0,0,4.256630022,-2.59413868,0,8.332857829,4.792381176,4.390880754,0.5402078212,-7.461318863,9.756479928,0,0,0
"320",0,0,0,0,0.3636338726,-0.8236890443,0,7.333476111,1.410865008,4.889597741,0,-7.303119086,8.310828647,0,0,0
"321",0,0,0,0,9.803152214,0,0,0,0,6.635432156,-1.228831263,0,0,-2.577518873,1.529978927,2.07986636
"322",0,0,0,0,7.624490018,0,0,0,0,-8.189984431,0.3744121981,3.251039405,-6.555098027,6.835246413,0,0
"323",0,0,0,0,9.803152214,0,0,0,0,6.635432156,-1.228831263,0,0,-2.488490352,1.529978927,2.684777583
"324",0,0,0,0,7.624490018,0,0,0,0,-8.301827145,0,3.251039405,-6.209099711,6.835246413,0,0
"325",0,0,0,0,0,0,-8.106927377,2.640196687,9.827453741,0,0,0,-8.556758939,0,6.372011927,0
"326",0,0,0,0,0,0.4878106099,6.15882199,0,6.699815142,0,0.05394137727,0,0,6.614413667,-8.473785187,-2.242121373
"327",0,0,0,0,0,0.3893274849,5.342371376,0,6.990361256,0,0,0,0,4.063710877,-8.430350953,0
"328",0,0,0,0,0,0.443889006,5.761559833,0,6.699815142,0,0,0,0,5.891393288,-9.083776207,-1.330594724
"329",0,0,0,0,0,0.4878106099,5.503032551,0,6.699815142,0,0,0,0,5.582385614,-8.445743442,-1.367028792
"330",0,0,0,0,0,0.3893274849,5.342371376,0,6.990361256,0,0,0,0,5.218908383,-9.197917375,0
"331",0,0,0,0,0,0.4878106099,5.821713502,0,6.699815142,0,0,0,-0.4503499265,5.822639248,-8.63698256,-1.367028792
"332",0,0,0,0,0,4.165536011,3.087816952,-4.820610978,0,0,0,2.658844571,8.892207297,0,0,0
"333",0,0,0,0,0,4.165536011,2.951634781,-4.586386808,0,0,0,2.536626595,8.892207297,0,0,0
"334",0,0,0,0,0,0,0,4.954953912,0,6.288116717,0,-8.055187477,7.733793984,0,0,0
"335",0,0,0,0,0,2.86541999,-9.950999422,2.980344307,8.437998815,0,0,0,8.568684949,0,1.004328267,0
"336",0,0,0,0,0,4.185078765,-9.998211234,5.724846767,9.784514758,0,0,0,0,0,1.675604839,0
"337",0,0,0,0,0,1.516737707,-5.632256766,8.441672408,9.369029002,0,0,0,0,0,7.027607412,-6.549506552
"338",0,0,0,0,0,1.291950812,-5.608832281,8.294267526,9.668138652,0,0,0,0,0,7.027607412,-6.549506552
"339",0,0,0,0,0,0,5.148094498,0,8.666632735,0,0,0,0,5.231186138,-6.919952397,0
"340",0,0,0,0,0,0,4.618410988,-8.460238645,0,0,0,3.235775753,9.266452404,0,0,0
"341",0,0,0,0,0,0,0,6.761342212,0,4.49723103,0,-8.369178897,8.467083153,0,0,0
"342",0,0,0,0,0,0,0,6.761342212,0,4.186764158,0.5798962899,-8.369178897,8.467083153,0,0,0
"343",0,0,0,0,0,0,0,6.503821923,0,4.369244628,0,-7.462755439,8.292016101,0,0,0
"344",0,0,0,0,0,0,-8.307670278,6.143722648,9.46905692,0,0,0,-9.243615642,0,5.066142707,0
"345",0,0,0,0,0,0,6.364769714,0,6.940424564,0,0,0,0,3.06926952,-6.520505267,0.211697134
"346",0,0,0,0,0,-0.5104015961,0,7.423245136,0,4.079559119,0,-5.422896921,8.607936219,0,0,0
"347",0,0,0,0,0,0,-7.673984418,6.011058299,9.46905692,0,0,0,-8.220646029,0,5.021337368,0
"348",0,0,0,0,-7.317854121,0,0,7.84518604,0,4.007986732,0,-7.776394317,8.595198181,0,0,0
"349",0,0,0,0,-4.634892943,0,0,7.011129486,0,4.761606899,0,-8.683272659,8.034860001,0,0,0
"350",0,0,0,0,0,0,0,5.897849187,0,3.100081368,0,-4.375758769,8.431208406,0,0,0
"351",0,0,0,0,-5.328824812,0,0,5.349295739,0,6.071701908,0,-7.759869398,7.43542376,0,0,0
"352",0,0,0,0,-7.78412158,0,0,6.473613867,0,5.583063075,0.4311835304,-7.499048615,8.695251366,0,0,0
"353",0,0,0,0,-9.610643382,0,0,6.893806882,0,4.117315262,0,-4.093324169,9.048526048,0,0,0
"354",0,0,0,0,-7.823377128,3.900760308,-9.692093779,3.163457349,8.593328578,0,0,0,9.699543017,0,0.8566174721,0
"355",0,0,0,0,0,3.163664876,-9.998211234,5.382114275,9.638489696,0,0,0,0.7188325353,0,1.675604839,0
"356",0,0,0,0,0,4.185078765,-9.998211234,5.724846767,9.784514758,0,0,0,0,0,1.675604839,0
"357",0,0,0,0,0,1.516737707,-5.632256766,8.441672408,9.369029002,0,0,0,0,0,7.027607412,-6.549506552
"358",0,0,0,0,0,0,-5.324972146,1.611948098,9.586010627,0,0,0,-5.461009912,0,6.568451692,0
"359",0,0,0,0,-9.973259404,0,3.059966587,0,6.446182617,0,0,0,2.49998654,-7.106060298,9.474378353,0.3684159647
"360",0,0,0,0,-9.718518924,0,3.059966587,0,6.446182617,0,0,0,0,-6.486723453,9.653351032,0.3684159647
"361",0,0,0,0,-5.786894267,0,0,6.205946515,0,5.744024374,0,-8.700312903,7.245830159,0,0,0
"362",0,0,0,0,0,0,-6.994486474,3.958476077,9.579711184,0,0,0,2.240419549,0,4.01870434,0
"363",0,0,0,0,0,0,-4.415204456,1.432439653,9.542239029,0,0,0,-8.650114469,0,6.874649493,0
"364",0,0,0,0,0,0,-8.216322407,4.697480129,9.909258846,0,0,0,0,0,5.166821146,-0.341825242
"365",0,0,0,0,0,0,-8.216322407,4.697480129,9.909258846,0,0,0,0,0,5.775418849,-0.3465812114
"366",0,0,0,0,0,0,-2.93444087,2.335702054,9.880778084,0,0,0,-5.803328666,0,2.848666093,0.1624382464
"367",0,0,0,0,0,0,-2.562960649,2.251055343,9.873054196,0,0,0,0,0,2.848666093,-0.05502094049
"368",0,0,0,0,-4.672166206,0,-4.415204456,1.477361218,9.542239029,0,-0.03183090923,0,-6.383508821,0,6.874649493,0
"369",0,0,0,0,-5.249445171,-1.502479263,4.562299129,0,6.307630818,0,0,0,9.841041375,-4.458424371,4.195517519,0.5303217493
"370",0,0,0,0,-7.835228269,0,4.210529581,0,6.168944389,0,0,0,9.146929641,-3.83142666,4.841129901,0.3684159647
"371",0,0,0,0,-3.443634232,-2.003943503,4.781841278,0,6.130115103,0,0,0,9.841041375,-4.799872061,4.1817344,0.5303217493
"372",0,0,0,0,0,0,4.618410988,-8.787873408,0,0,0,3.337363907,9.291980517,0,0,0
"373",0,0,0,0,-6.335341832,-0.3108096094,0,7.509128843,0,4.472945006,0,-7.027801447,8.808658066,0,0,0
"374",0,0,0,0,-2.94894567,-0.4092054672,0,7.455431475,0,4.209450423,-0.03724339884,-6.473214207,8.607936219,0,0,0
"375",0,0,0,0,-9.745311814,-1.074623956,-6.411791721,2.585082418,9.827453741,0,0,0,0,0,6.702988594,-0.2489273732
"376",0,0,0,0,3.291075383,0.7626248703,1.30853368,0,9.705984077,0,0,0,0,8.654574186,-9.322612722,0
"377",0,0,0,0,3.802160745,0.7417372027,1.30853368,0,9.543685581,0,0,0,0,5.098913968,-5.333085687,0
"378",0,0,0,0,3.49298847,0.7626248703,1.30853368,0,9.543685581,0,0,0,0,7.956114684,-6.955792303,0
"379",0,0,0,0,1.905492196,0.2380374462,4.984144588,-5.51800916,8.804532266,0,0,0,-4.755497483,0,0.7970898354,0
"380",0,0,0,0,4.42947205,0,0,0,7.41728287,7.778017518,0.23347739,-5.119970022,-7.6983277,4.73088151,0,-0.2688511446
"381",0,0,0,0,1.069980901,0,4.652451315,-9.723781451,8.636634214,0,0,0,-6.720809612,0,0.7970898354,0
"382",0,0,0,0,0,0,0,3.681506406,0,8.95300155,0,-8.575282008,9.884682614,0,0,0
"383",0,0,0,0,4.428815246,0,0,0,6.768025036,9.264858549,0.3621586147,-9.413327299,-7.261790746,4.922128069,0,0.08512828685
"384",0,0,0,0,4.45013453,0,0,0,7.491754679,9.815314055,0.1490059991,-6.954948753,-9.776892511,5.875263458,0,0
"385",0,0,0,0,4.42947205,0,0,0,6.246570027,8.401064344,0.23347739,-6.794863812,-8.591239262,4.73088151,0,-0.2688511446
"386",0,0,0,0,0,-2.43330746,7.062191177,0,9.331326117,0,0,0,0,7.676479006,-9.796243969,0
"387",0,0,0,0,0,-1.6695922,7.260189761,0,9.125324748,0,0,0,0,7.303336796,-9.733752183,0
"388",0,0,0,0,0,-2.71336949,6.884424987,0,9.960474927,0,0,0,-3.302850097,7.676526222,-7.611033438,0
"389",0,0,0,0,0,-2.689154232,0,7.812985563,0,3.068583342,0.7697022275,-4.038736487,9.641189924,0,0,0
"390",0,0,0,0,4.434217941,0,0,0,9.156713884,6.666926392,0.3220749121,-9.102431245,-9.855196975,4.694403554,0,0
"391",0,0,0,0,0,0.4649779272,4.959768758,-8.65229073,8.907467182,0,0,0,-5.220096841,0,0.7884916582,0
"392",0,0,0,0,0,0.4649779272,4.777572913,-9.737887588,9.110908045,0,0,0,-5.844022467,0,0.7603885753,0
"393",0,0,0,0,0,0,5.394731835,-8.928882476,8.644168724,0,0,0,-7.567985596,0,0.7970898354,0
"394",0,0,0,0,0,0,0,6.039263412,6.589557943,1.469244268,0.432522276,-7.589788666,8.989767486,0,0,0
"395",0,0,0,0,0,0,0,5.986490969,-1.669923391,3.286452745,-1.282738408,-9.37375929,9.521604735,0,0,0
"396",0,0,0,0,0,-0.1999889034,0,6.914824674,0,1.486707592,0.432522276,-8.20691069,8.838468857,0,0,0
"397",0,0,0,0,0,-2.903141082,0,7.518360076,0,3.068583342,0.7697022275,-4.070763892,9.417025939,0,0,0
"398",0,0,0,0,0,-1.671952505,0,8.322053889,0,4.336434651,0,-9.731096623,9.25805709,0,0,0
"399",0,0,0,0,0,-2.62620182,0,7.750114959,0,3.068583342,0.7697022275,-4.070763892,9.308878637,0,0,0
"400",0,0,0,0,0,-2.015968842,0,8.361484821,-7.825549862,5.082122564,0,-9.355512234,9.330193946,0,0,0
"401",0,0,0,0,-9.970034102,0.6422021191,3.872617178,0,9.070523461,0,0,0,0,5.090324042,-8.115675693,0
"402",0,0,0,0,-9.970034102,0.6422021191,3.920175956,0,9.060481851,0,0,0,0,5.249705131,-7.901752119,0
"403",0,0,0,0,0,0,3.920175956,0,9.070523461,0,0.01122040316,0,0,5.238931578,-8.115675693,0
"404",0,0,0,0,-3.647781209,0.4330836378,3.920175956,0,9.060481851,0,0,0,0,5.204333013,-7.347804217,0
"405",0,0,0,0,0,0,4.006185956,0,9.488422286,0,0,0,0,6.36591834,-8.543221002,0
"406",0,0,0,0,0,0.4576667887,4.126235146,-9.509095918,9.172671679,0,0,0,-6.182528017,0,0.762425319,0
"407",0,0,0,0,-7.816400033,0,7.025561633,-8.559560654,8.465231814,0,0,0,-6.95960976,0,0.7970898354,0
"408",0,0,0,0,0,0.4649779272,4.959768758,-8.65229073,8.907467182,0,0,0,-5.220096841,0,0.7884916582,0
"409",0,0,0,0,-4.357188892,0,6.32836999,-7.55366664,8.854044619,0,0,0,-6.581283764,0,0.7970898354,0
"410",0,0,0,0,-9.394182188,0,6.5608227,-7.782416794,8.465231814,0,0,0,-6.95960976,0,0.7970898354,0
"411",0,0,0,0,-2.265692984,0,5.206399425,-9.442713763,8.816625516,0,0,0,-7.562749437,0,0.7970898354,0
"412",0,0,0,0,-3.720253623,0,0,6.69642251,0,1.514560966,0,-8.456284723,9.261708205,0,0,0
"413",0,0,0,0,0,-1.6695922,7.260189761,0,9.125324748,0,0,0,0,7.303336796,-9.733752183,0
"414",0,0,0,0,-2.484752077,-2.529468879,0,6.901466428,2.841036667,6.894909729,0.6376502957,-7.229023351,9.828499104,0,0,0
"415",0,0,0,0,-4.195076523,-1.491827667,0,8.649480847,0,4.573471556,0,-9.499911821,8.98629601,0,0,0
"416",0,0,0,0,0,-1.714594603,0,9.911180938,0,3.634515498,0,-8.013174275,8.995744683,0,0,0
"417",0,0,0,0,0,-2.816743556,0,6.837762684,-8.762359323,6.115930029,1.049778688,-7.604233418,9.809004245,0,0,0
"418",0,0,0,0,-7.27534391,-1.81839944,0,9.5655639,0,3.6997682,0.4866562843,-7.6760123,9.157979471,0,0,0
"419",0,0,0,0,0.834271784,0,-0.4927277522,0.7220587914,-6.91175822,-8.515009835,0,4.400220961,9.930525476,0,0,0
"420",0,0,0,0,1.686974034,0,-0.420988148,0.7461107154,6.430218998,-8.524044174,0,3.289548141,9.400639161,0,0,0
"421",0,0,0,0,0.3500670533,0,-0.420988148,0.7461107154,3.024572436,-9.218867436,0,3.890059374,9.313744779,0,0,0
"422",0,0,0,0,2.630518661,0,-0.4927277522,0.7220587914,0,-7.819113842,0,4.283335517,9.527882114,0,0,0
"423",0,0,0,0,0,0,-0.4927277522,0.7727134359,-5.866851861,-8.885254895,0,4.352579375,9.930525476,0,0,0
"424",0,0,0,0,0,0,-0.4974049889,1.024662333,0,-4.822635015,0,4.956774563,9.044568817,0,0,0
"425",0,0,0,0,0,0.5344322572,5.771760529,-5.009381497,0,-0.1214553874,-4.883507434,9.506273908,8.779174397,0,0,0
"426",0,0,0,0,0,0.17164549,-0.2991731167,0.763542397,0,-6.837666694,0,6.124606901,9.401383586,0,0,0
"427",0,0,0,0,0,0.25094016,-0.4927277522,0.7220587914,-6.419368335,-8.49543433,0,4.322193186,9.920590647,0,0,0
"428",0,0,0,0,0,0,-0.420988148,0.7461107154,1.344282331,-7.534668164,0.1811902678,3.289548141,9.753882706,0,0,0
"429",0,0,0,0,0,0,-0.3864313534,0.7173832507,0,-8.745793493,0,3.5762671,9.994034329,0,0,0
"430",0,0,0,0,0,0,-0.420988148,0.7461107154,0,-7.534668164,0.1811902678,3.289548141,9.753882706,0,0,0
"431",0,0,0,0,0,0,-0.3864313534,0.7173832507,0,-7.696239523,0,3.5762671,9.991423063,0,0,0
"432",0,0,0,0,0,0,-0.4927277522,0.7727134359,-6.291820799,-8.540940163,0,3.888863392,9.930525476,0,0,0
"433",0,0,0,0,0,0,-0.4927277522,0.7727134359,-5.914550552,-8.885254895,-0.109464777,4.352579375,9.930525476,0,0,0
"434",0,0,0,0,0,0,-0.3747828136,1.015682742,0,-6.826641027,0,5.46610286,9.580244372,0,0,0
"435",0,0,0,0,0,0,-0.420988148,0.7664590746,-9.071600751,-9.87517496,0,6.124606901,9.423435938,0,0,0
"436",0,0,0,0,-1.457494211,0,-0.4927277522,0.7727134359,0,-9.502491761,0,3.756289821,9.99700686,0,0,0
"437",0,0,0,0,0,0,-0.4927277522,0.7727134359,0,-9.502491761,0,3.810712112,9.99700686,0,0,0
"438",0,0,0,0,0,0,-5.514813117,7.537108061,9.710540256,0,7.377229165,-6.062894838,0,0,9.396385282,-2.83027555
"439",0,0,0,0,-2.525971398,0,-0.3067211455,0.7183401326,7.788079267,-9.310472198,0,4.240526078,9.905649835,0,0,0
"440",0,0,0,0,-2.525971398,0,-0.3067211455,0.7183401326,9.039188814,-8.870426904,0,4.240526078,9.75975011,0,0,0
"441",0,0,0,0,-4.583157304,0,-0.4974049889,1.024662333,0,-8.760817127,0,6.60439014,9.594766778,0,0,0
"442",0,0,0,0,-2.460472701,0,-0.4927277522,0.7641540503,0,-7.933321829,0,3.97199792,9.77732543,0,0,0
"443",0,0,0,0,-2.33392035,0,-0.4974049889,1.024662333,0,-7.547771889,-0.1928793878,5.831908802,9.594766778,0,0,0
"444",0,0,0,0,-3.527623312,0,-0.3335632571,1.015682742,0,-7.602938845,0,5.957805039,9.524211999,0,0,0
"445",0,0,0,0,-1.945392857,0,-0.4927277522,0.7727134359,-6.692728192,-7.933321829,0,3.899259312,9.77732543,0,0,0
"446",0,0,0,0,0,0,-0.4609292926,0.7171121151,-8.934762068,-7.699563162,0,4.43879531,9.83312136,0,0,0
"447",0,0,0,0,-1.181372594,-0.04526314743,-0.3067211455,0.8459087098,0,-7.56388229,0,5.217320285,9.206972621,0,0,0
"448",0,0,0,0,8.665491257,0.4960991475,3.870014216,-8.8081187,0,0,0,4.893600405,9.805863999,0,0,0
"449",0,0,0,0,4.813305913,6.192516274,-6.195247933,0,2.044918743,6.296480481,-6.781093661,0,1.524276438,-9.378553119,9.200773019,0.5427961865
"450",0,0,0,0,4.795379795,6.192516274,-6.206063652,0,2.603719251,6.234407512,-6.781093661,0,0,-9.605002345,9.222595745,0.5427961865
"451",0,0,0,0,9.263122855,0,0,0,0,-7.739614058,0,7.901407177,-5.948688397,3.548789553,0,0
"452",0,0,0,0,7.163469486,0,0,0,0,-7.537962643,0,1.860677448,-1.203009386,5.368652952,0,0
"453",0,0,0,0,-9.830720735,-7.004066393,0,2.854176622,-8.76109222,0.9829950225,0.2476557793,0,7.229170062,-3.852390789,3.81140376,1.785127625
"454",0,0,0,0,-9.89412368,-6.784916081,0,2.826964149,-8.643725275,0.9829950225,0.2476557793,0,7.802673303,-3.443387569,0,1.785127625
"455",0,0,0,0,9.672553108,0.1137419666,0,9.546875169,-7.187039008,9.069615805,0,-8.776507832,8.638710325,0,-8.285641645,4.687211584
"456",0,0,0,0,9.961780397,0,0,8.757946366,0,7.402706879,0,-8.776507832,8.638710325,0,-9.312695353,4.784179698
"457",0,0,0,0,8.571762277,0,0,9.057819949,0,7.473216347,0,-8.776507832,8.638710325,0,-8.274497209,4.784179698
"458",0,0,0,0,9.961780397,0,0,8.757946366,0,7.645653701,0,-9.1132615,8.549396694,0,-9.312695353,4.784179698
"459",0,0,0,0,8.519738052,0,-0.01508296,2.629139917,0,4.414659499,0.3475116981,-7.770877531,6.963322318,0,0,0
